row_id,microbusiness_density
36103_2022-03-01,10.537693
36103_2022-04-01,10.718575
36103_2022-05-01,10.6522
36103_2022-06-01,10.495214
36103_2022-07-01,10.62308
36103_2022-08-01,10.584626
36103_2022-09-01,10.584883
36103_2022-10-01,10.584198
36105_2019-08-01,4.1770196
36105_2019-09-01,4.1300116
36105_2019-10-01,4.1568732
36105_2019-11-01,4.1652675
36105_2019-12-01,4.1518369
36105_2020-01-01,4.165329
36105_2020-02-01,4.124774
36105_2020-03-01,4.1281538
36105_2020-04-01,4.1771574
36105_2020-05-01,4.2194023
36105_2020-06-01,4.2227817
36105_2020-07-01,4.2920632
36105_2020-08-01,4.3765526
36105_2020-09-01,4.4255562
36105_2020-10-01,4.4103484
36105_2020-11-01,4.4052787
36105_2020-12-01,4.4052787
36105_2021-01-01,4.3819919
36105_2021-02-01,4.5171866
36105_2021-03-01,4.5036674
36105_2021-04-01,4.5188766
36105_2021-05-01,4.5002871
36105_2021-06-01,4.5070472
36105_2021-07-01,4.5036674
36105_2021-08-01,4.4935274
36105_2021-09-01,4.510427
36105_2021-10-01,4.5205665
36105_2021-11-01,4.5340858
36105_2021-12-01,4.4952173
36105_2022-01-01,4.4759512
36105_2022-02-01,4.4860663
36105_2022-03-01,4.5214696
36105_2022-04-01,4.5231552
36105_2022-05-01,4.4978676
36105_2022-06-01,4.5062966
36105_2022-07-01,4.5905895
36105_2022-08-01,4.5619302
36105_2022-09-01,4.5939612
36105_2022-10-01,4.6074481
36107_2019-08-01,2.9405675
36107_2019-09-01,2.8525574
36107_2019-10-01,2.8266721
36107_2019-11-01,2.8473804
36107_2019-12-01,2.8396149
36107_2020-01-01,2.8586252
36107_2020-02-01,2.7989624
36107_2020-03-01,2.840467
36107_2020-04-01,2.8223088
36107_2020-05-01,4.326848
36107_2020-06-01,4.4176393
36107_2020-07-01,4.4409857
36107_2020-08-01,4.4254217
36107_2020-09-01,4.4098573
36107_2020-10-01,4.4617381
36107_2020-11-01,4.4695201
36107_2020-12-01,4.5084305
36107_2021-01-01,4.503449
36107_2021-02-01,4.5529089
36107_2021-03-01,4.5685277
36107_2021-04-01,4.5685277
36107_2021-05-01,4.5503058
36107_2021-06-01,4.5294805
36107_2021-07-01,4.4617987
36107_2021-08-01,4.4722114
36107_2021-09-01,4.451386
36107_2021-10-01,4.4435768
36107_2021-11-01,4.4409738
36107_2021-12-01,4.4175453
36107_2022-01-01,4.4396911
36107_2022-02-01,4.4553423
36107_2022-03-01,4.434474
36107_2022-04-01,4.4683847
36107_2022-05-01,4.4449081
36107_2022-06-01,4.4475169
36107_2022-07-01,4.4970784
36107_2022-08-01,4.484036
36107_2022-09-01,4.5101209
36107_2022-10-01,4.5075126
36109_2019-08-01,7.7643046
36109_2019-09-01,7.6683378
36109_2019-10-01,7.6322088
36109_2019-11-01,7.6367249
36109_2019-12-01,7.6051121
36109_2020-01-01,7.6632419
36109_2020-02-01,7.6210046
36109_2020-03-01,7.6324201
36109_2020-04-01,7.9908676
36109_2020-05-01,8.0171232
36109_2020-06-01,8.0194063
36109_2020-07-01,8.0262556
36109_2020-08-01,8.0034246
36109_2020-09-01,7.9931507
36109_2020-10-01,7.9748859
36109_2020-11-01,7.9634705
36109_2020-12-01,7.9406395
36109_2021-01-01,7.9382882
36109_2021-02-01,7.6784854
36109_2021-03-01,7.6945086
36109_2021-04-01,7.6739078
36109_2021-05-01,7.659029
36109_2021-06-01,7.6372833
36109_2021-07-01,7.659029
36109_2021-08-01,7.6693296
36109_2021-09-01,7.6796303
36109_2021-10-01,7.6945086
36109_2021-11-01,7.779202
36109_2021-12-01,7.7963696
36109_2022-01-01,7.8331499
36109_2022-02-01,7.8526525
36109_2022-03-01,7.8813324
36109_2022-04-01,7.8755965
36109_2022-05-01,7.8365912
36109_2022-06-01,7.9627843
36109_2022-07-01,8.0235863
36109_2022-08-01,7.9914646
36109_2022-09-01,7.9616375
36109_2022-10-01,7.9742565
36111_2019-08-01,7.3126974
36111_2019-09-01,7.337841
36111_2019-10-01,7.3065815
36111_2019-11-01,7.406476
36111_2019-12-01,7.408515
36111_2020-01-01,7.4011288
36111_2020-02-01,7.3330474
36111_2020-03-01,7.3527908
36111_2020-04-01,7.4889536
36111_2020-05-01,7.5270796
36111_2020-06-01,7.5121017
36111_2020-07-01,7.557035
36111_2020-08-01,7.5774598
36111_2020-09-01,7.7020488
36111_2020-10-01,7.7068143
36111_2020-11-01,7.6877513
36111_2020-12-01,7.7054524
36111_2021-01-01,7.6707101
36111_2021-02-01,7.6584435
36111_2021-03-01,7.7190952
36111_2021-04-01,7.7265911
36111_2021-05-01,7.6938806
36111_2021-06-01,7.6897917
36111_2021-07-01,7.7381763
36111_2021-08-01,7.7497616
36111_2021-09-01,7.7477169
36111_2021-10-01,7.7811093
36111_2021-11-01,7.8676572
36111_2021-12-01,7.9085455
36111_2022-01-01,7.9457617
36111_2022-02-01,7.9811759
36111_2022-03-01,8.0778847
36111_2022-04-01,8.0901432
36111_2022-05-01,8.0438318
36111_2022-06-01,8.0976343
36111_2022-07-01,8.2222662
36111_2022-08-01,8.1677828
36111_2022-09-01,8.2338438
36111_2022-10-01,8.2665339
36113_2019-08-01,8.0566282
36113_2019-09-01,7.9005957
36113_2019-10-01,7.9215269
36113_2019-11-01,7.894887
36113_2019-12-01,7.8663445
36113_2020-01-01,7.8649759
36113_2020-02-01,7.7926283
36113_2020-03-01,7.8459373
36113_2020-04-01,7.9030538
36113_2020-05-01,7.9239964
36113_2020-06-01,7.9220929
36113_2020-07-01,7.933516
36113_2020-08-01,7.9506512
36113_2020-09-01,7.9144773
36113_2020-10-01,7.8554564
36113_2020-11-01,7.8554564
36113_2020-12-01,7.8402252
36113_2021-01-01,7.8104749
36113_2021-02-01,8.7805901
36113_2021-03-01,8.7824965
36113_2021-04-01,8.8358622
36113_2021-05-01,8.7748728
36113_2021-06-01,8.7729664
36113_2021-07-01,8.7824965
36113_2021-08-01,8.9178162
36113_2021-09-01,8.9044752
36113_2021-10-01,8.8930397
36113_2021-11-01,8.8911333
36113_2021-12-01,8.8606386
36113_2022-01-01,8.8454142
36113_2022-02-01,8.8187714
36113_2022-03-01,8.8130627
36113_2022-04-01,8.8130627
36113_2022-05-01,8.773098
36113_2022-06-01,8.7864199
36113_2022-07-01,8.9006033
36113_2022-08-01,8.8815727
36113_2022-09-01,8.8796692
36113_2022-10-01,8.8492203
36115_2019-08-01,3.5388675
36115_2019-09-01,3.5068779
36115_2019-10-01,3.5188739
36115_2019-11-01,3.5868523
36115_2019-12-01,3.5388675
36115_2020-01-01,3.5398052
36115_2020-02-01,3.5137625
36115_2020-03-01,3.5237789
36115_2020-04-01,3.5137625
36115_2020-05-01,3.5137625
36115_2020-06-01,3.5177691
36115_2020-07-01,3.5057495
36115_2020-08-01,3.5157659
36115_2020-09-01,3.5217757
36115_2020-10-01,3.5077527
36115_2020-11-01,3.4516606
36115_2020-12-01,3.4035819
36115_2021-01-01,3.3841219
36115_2021-02-01,3.0773857
36115_2021-03-01,3.0834002
36115_2021-04-01,3.0834002
36115_2021-05-01,3.0453088
36115_2021-06-01,2.9971933
36115_2021-07-01,2.9951885
36115_2021-08-01,3.0052125
36115_2021-09-01,2.9911788
36115_2021-10-01,3.0052125
36115_2021-11-01,3.0252607
36115_2021-12-01,3.0372894
36115_2022-01-01,3.0340171
36115_2022-02-01,3.0179429
36115_2022-03-01,3.0199523
36115_2022-04-01,3.0199523
36115_2022-05-01,2.9918222
36115_2022-06-01,2.9797666
36115_2022-07-01,3.0058873
36115_2022-08-01,2.9938314
36115_2022-09-01,2.9878037
36115_2022-10-01,2.9938314
36117_2019-08-01,3.4201682
36117_2019-09-01,3.3837535
36117_2019-10-01,3.3795519
36117_2019-11-01,3.394958
36117_2019-12-01,3.4005601
36117_2020-01-01,3.4433811
36117_2020-02-01,3.3984063
36117_2020-03-01,3.4110553
36117_2020-04-01,3.4180827
36117_2020-05-01,3.4349482
36117_2020-06-01,3.4602466
36117_2020-07-01,3.4771121
36117_2020-08-01,3.4377592
36117_2020-09-01,3.4377592
36117_2020-10-01,3.4237046
36117_2020-11-01,3.4124608
36117_2020-12-01,3.4152718
36117_2021-01-01,3.4169142
36117_2021-02-01,3.6295035
36117_2021-03-01,3.6520295
36117_2021-04-01,3.6435821
36117_2021-05-01,3.6069775
36117_2021-06-01,3.6126089
36117_2021-07-01,3.6266878
36117_2021-08-01,3.6280956
36117_2021-09-01,3.6154246
36117_2021-10-01,3.623872
36117_2021-11-01,3.6393585
36117_2021-12-01,3.6154246
36117_2022-01-01,3.6142025
36117_2022-02-01,3.5986667
36117_2022-03-01,3.6184397
36117_2022-04-01,3.624089
36117_2022-05-01,3.4433084
36117_2022-06-01,3.4800293
36117_2022-07-01,3.5379357
36117_2022-08-01,3.5068641
36117_2022-09-01,3.5280492
36117_2022-10-01,3.5125134
36119_2019-08-01,10.265532
36119_2019-09-01,10.302513
36119_2019-10-01,10.393705
36119_2019-11-01,10.410406
36119_2019-12-01,10.409081
36119_2020-01-01,10.433874
36119_2020-02-01,10.314281
36119_2020-03-01,10.390773
36119_2020-04-01,10.558656
36119_2020-05-01,10.574753
36119_2020-06-01,10.642199
36119_2020-07-01,10.71736
36119_2020-08-01,10.80436
36119_2020-09-01,10.818727
36119_2020-10-01,10.818329
36119_2020-11-01,10.837618
36119_2020-12-01,10.829503
36119_2021-01-01,10.783919
36119_2021-02-01,10.423607
36119_2021-03-01,10.581874
36119_2021-04-01,10.650991
36119_2021-05-01,10.641042
36119_2021-06-01,10.635735
36119_2021-07-01,10.649399
36119_2021-08-01,10.665318
36119_2021-09-01,10.654706
36119_2021-10-01,10.684555
36119_2021-11-01,10.801564
36119_2021-12-01,10.833801
36119_2022-01-01,10.820951
36119_2022-02-01,10.855351
36119_2022-03-01,10.943599
36119_2022-04-01,10.933279
36119_2022-05-01,10.880489
36119_2022-06-01,10.987788
36119_2022-07-01,11.19167
36119_2022-08-01,11.179498
36119_2022-09-01,11.213765
36119_2022-10-01,11.269995
36121_2019-08-01,2.0943367
36121_2019-09-01,2.0577011
36121_2019-10-01,2.0577011
36121_2019-11-01,2.0424364
36121_2019-12-01,2.0363302
36121_2020-01-01,2.043014
36121_2020-02-01,2.0245531
36121_2020-03-01,2.0399373
36121_2020-04-01,2.0307066
36121_2020-05-01,2.0399373
36121_2020-06-01,2.0276299
36121_2020-07-01,2.0276299
36121_2020-08-01,2.0091689
36121_2020-09-01,1.9784007
36121_2020-10-01,1.9630165
36121_2020-11-01,1.9199409
36121_2020-12-01,1.935325
36121_2021-01-01,1.9170616
36121_2021-02-01,2.0657189
36121_2021-03-01,2.0812042
36121_2021-04-01,2.0688159
36121_2021-05-01,2.0533309
36121_2021-06-01,2.056428
36121_2021-07-01,2.0750101
36121_2021-08-01,2.0626218
36121_2021-09-01,2.056428
36121_2021-10-01,2.071913
36121_2021-11-01,2.0812042
36121_2021-12-01,2.0626218
36121_2022-01-01,2.0602024
36121_2022-02-01,2.0787072
36121_2022-03-01,2.1157167
36121_2022-04-01,2.1157167
36121_2022-05-01,2.1157167
36121_2022-06-01,2.1188009
36121_2022-07-01,2.1373057
36121_2022-08-01,2.1218851
36121_2022-09-01,2.1188009
36121_2022-10-01,2.1249692
36123_2019-08-01,4.3308301
36123_2019-09-01,3.8627713
36123_2019-10-01,3.8473408
36123_2019-11-01,3.9502108
36123_2019-12-01,3.8987758
36123_2020-01-01,3.9258225
36123_2020-02-01,3.910326
36123_2020-03-01,3.9309881
36123_2020-04-01,4.0291338
36123_2020-05-01,4.0342994
36123_2020-06-01,3.9981403
36123_2020-07-01,4.0033059
36123_2020-08-01,3.9929748
36123_2020-09-01,3.9929748
36123_2020-10-01,3.910326
36123_2020-11-01,3.8431737
36123_2020-12-01,3.6830416
36123_2021-01-01,3.6852386
36123_2021-02-01,3.4025493
36123_2021-03-01,3.4128289
36123_2021-04-01,3.3922698
36123_2021-05-01,3.335732
36123_2021-06-01,3.3151727
36123_2021-07-01,3.3305922
36123_2021-08-01,3.3151727
36123_2021-09-01,3.3254523
36123_2021-10-01,3.3151727
36123_2021-11-01,3.3717105
36123_2021-12-01,3.3768504
36123_2022-01-01,3.3581319
36123_2022-02-01,3.3529656
36123_2022-03-01,3.373631
36123_2022-04-01,3.3942964
36123_2022-05-01,3.3891299
36123_2022-06-01,3.3839636
36123_2022-07-01,3.3942964
36123_2022-08-01,3.3787973
36123_2022-09-01,3.3787973
36123_2022-10-01,3.3839636
37001_2019-08-01,4.2246704
37001_2019-09-01,4.3288517
37001_2019-10-01,4.3313127
37001_2019-11-01,4.3936572
37001_2019-12-01,4.4002199
37001_2020-01-01,4.3401704
37001_2020-02-01,4.2806721
37001_2020-03-01,4.2959485
37001_2020-04-01,4.3642912
37001_2020-05-01,4.3305221
37001_2020-06-01,4.360271
37001_2020-07-01,4.3892164
37001_2020-08-01,4.3988647
37001_2020-09-01,4.4036889
37001_2020-10-01,4.3771558
37001_2020-11-01,4.3900204
37001_2020-12-01,4.3884125
37001_2021-01-01,4.2764974
37001_2021-02-01,4.3419619
37001_2021-03-01,4.3711452
37001_2021-04-01,4.4034829
37001_2021-05-01,4.3813987
37001_2021-06-01,4.3743
37001_2021-07-01,4.3900747
37001_2021-08-01,4.4003282
37001_2021-09-01,4.4042716
37001_2021-10-01,4.4026942
37001_2021-11-01,4.4350324
37001_2021-12-01,4.4571166
37001_2022-01-01,4.3909121
37001_2022-02-01,4.3978744
37001_2022-03-01,4.4481578
37001_2022-04-01,4.4698181
37001_2022-05-01,4.461309
37001_2022-06-01,4.4999886
37001_2022-07-01,4.5587816
37001_2022-08-01,4.5518193
37001_2022-09-01,4.5541401
37001_2022-10-01,4.5881782
37003_2019-08-01,1.506668
37003_2019-09-01,1.4761275
37003_2019-10-01,1.4998813
37003_2019-11-01,1.4591604
37003_2019-12-01,1.4320133
37003_2020-01-01,1.4169011
37003_2020-02-01,1.406732
37003_2020-03-01,1.4338497
37003_2020-04-01,1.4372394
37003_2020-05-01,1.4236805
37003_2020-06-01,1.4202908
37003_2020-07-01,1.5084234
37003_2020-08-01,1.5152029
37003_2020-09-01,1.5287617
37003_2020-10-01,1.501644
37003_2020-11-01,1.4982543
37003_2020-12-01,1.4914749
37003_2021-01-01,1.4707371
37003_2021-02-01,1.4774835
37003_2021-03-01,1.4909766
37003_2021-04-01,1.5010962
37003_2021-05-01,1.5078428
37003_2021-06-01,1.5010962
37003_2021-07-01,1.48423
37003_2021-08-01,1.457244
37003_2021-09-01,1.457244
37003_2021-10-01,1.4673638
37003_2021-11-01,1.4741102
37003_2021-12-01,1.48423
37003_2022-01-01,1.4922864
37003_2022-02-01,1.4855645
37003_2022-03-01,1.4822035
37003_2022-04-01,1.4922864
37003_2022-05-01,1.4922864
37003_2022-06-01,1.5158136
37003_2022-07-01,1.5494236
37003_2022-08-01,1.5796727
37003_2022-09-01,1.5763116
37003_2022-10-01,1.5897557
37005_2019-08-01,2.8819406
37005_2019-09-01,2.9820852
37005_2019-10-01,2.9487038
37005_2019-11-01,3.3159008
37005_2019-12-01,3.3047736
37005_2020-01-01,3.2890365
37005_2020-02-01,3.2225914
37005_2020-03-01,2.923588
37005_2020-04-01,3.3997786
37005_2020-05-01,3.4772978
37005_2020-06-01,3.4883721
37005_2020-07-01,3.5437431
37005_2020-08-01,3.5548172
37005_2020-09-01,3.5769656
37005_2020-10-01,3.5326688
37005_2020-11-01,3.5105205
37005_2020-12-01,3.4883721
37005_2021-01-01,3.509351
37005_2021-02-01,3.9053905
37005_2021-03-01,3.9053905
37005_2021-04-01,3.8063807
37005_2021-05-01,3.7953796
37005_2021-06-01,3.8063807
37005_2021-07-01,3.7733774
37005_2021-08-01,3.8283827
37005_2021-09-01,3.8613861
37005_2021-10-01,3.8173816
37005_2021-11-01,3.8613861
37005_2021-12-01,3.8613861
37005_2022-01-01,3.8675237
37005_2022-02-01,3.8893125
37005_2022-03-01,3.9437847
37005_2022-04-01,3.9546793
37005_2022-05-01,3.9437847
37005_2022-06-01,3.9219959
37005_2022-07-01,3.9764681
37005_2022-08-01,3.9655735
37005_2022-09-01,3.9655735
37005_2022-10-01,3.9655735
37007_2019-08-01,0.82701248
37007_2019-09-01,0.84169316
37007_2019-10-01,0.83190602
37007_2019-11-01,0.85637385
37007_2019-12-01,0.86616099
37007_2020-01-01,0.87383407
37007_2020-02-01,0.90819836
37007_2020-03-01,0.91801667
37007_2020-04-01,0.83456063
37007_2020-05-01,0.80510557
37007_2020-06-01,0.84928817
37007_2020-07-01,0.89837998
37007_2020-08-01,0.93765342
37007_2020-09-01,0.96219933
37007_2020-10-01,0.93765342
37007_2020-11-01,0.91310751
37007_2020-12-01,0.90819836
37007_2021-01-01,0.94663942
37007_2021-02-01,0.98151565
37007_2021-03-01,1.0064272
37007_2021-04-01,1.0263565
37007_2021-05-01,0.99646258
37007_2021-06-01,0.99148023
37007_2021-07-01,0.97653329
37007_2021-08-01,0.99148023
37007_2021-09-01,1.0114095
37007_2021-10-01,1.0014448
37007_2021-11-01,1.0263565
37007_2021-12-01,1.0263565
37007_2022-01-01,1.068835
37007_2022-02-01,1.068835
37007_2022-03-01,1.1966861
37007_2022-04-01,1.2069142
37007_2022-05-01,1.2069142
37007_2022-06-01,1.2171422
37007_2022-07-01,1.2785108
37007_2022-08-01,1.2938529
37007_2022-09-01,1.2631687
37007_2022-10-01,1.2580546
37009_2019-08-01,4.6670928
37009_2019-09-01,4.5437942
37009_2019-10-01,4.5300941
37009_2019-11-01,4.434195
37009_2019-12-01,4.3245959
37009_2020-01-01,4.1794181
37009_2020-02-01,4.1885533
37009_2020-03-01,3.8322752
37009_2020-04-01,4.0149817
37009_2020-05-01,3.9693053
37009_2020-06-01,3.9738729
37009_2020-07-01,3.9556022
37009_2020-08-01,3.987576
37009_2020-09-01,4.0606585
37009_2020-10-01,3.9738729
37009_2020-11-01,3.9327638
37009_2020-12-01,3.9830084
37009_2021-01-01,4.1714001
37009_2021-02-01,4.3213525
37009_2021-03-01,4.4485846
37009_2021-04-01,4.4349527
37009_2021-05-01,4.4349527
37009_2021-06-01,4.4213204
37009_2021-07-01,4.4394965
37009_2021-08-01,4.4122324
37009_2021-09-01,4.3986006
37009_2021-10-01,4.4485846
37009_2021-11-01,4.5621848
37009_2021-12-01,4.4576726
37009_2022-01-01,4.4322577
37009_2022-02-01,4.4277625
37009_2022-03-01,4.4142766
37009_2022-04-01,4.4502382
37009_2022-05-01,4.3738198
37009_2022-06-01,4.4187717
37009_2022-07-01,4.4547334
37009_2022-08-01,4.4412479
37009_2022-09-01,4.4007912
37009_2022-10-01,4.4187717
37011_2019-08-01,4.7724977
37011_2019-09-01,4.8736095
37011_2019-10-01,4.7455344
37011_2019-11-01,4.9477587
37011_2019-12-01,4.927536
37011_2020-01-01,4.9411922
37011_2020-02-01,4.866838
37011_2020-03-01,4.8871164
37011_2020-04-01,4.8938761
37011_2020-05-01,4.8397999
37011_2020-06-01,4.8465595
37011_2020-07-01,4.8803568
37011_2020-08-01,4.9276733
37011_2020-09-01,4.9209137
37011_2020-10-01,4.9006352
37011_2020-11-01,4.8871164
37011_2020-12-01,4.7722049
37011_2021-01-01,4.7501006
37011_2021-02-01,5.406673
37011_2021-03-01,5.4133725
37011_2021-04-01,5.4468713
37011_2021-05-01,5.4468713
37011_2021-06-01,5.5540667
37011_2021-07-01,5.5540667
37011_2021-08-01,5.48037
37011_2021-09-01,5.4669704
37011_2021-10-01,5.5741658
37011_2021-11-01,5.5875654
37011_2021-12-01,5.5875654
37011_2022-01-01,5.5911398
37011_2022-02-01,5.6311717
37011_2022-03-01,5.5844674
37011_2022-04-01,5.5444355
37011_2022-05-01,5.5044036
37011_2022-06-01,5.5310917
37011_2022-07-01,5.5911398
37011_2022-08-01,5.5110755
37011_2022-09-01,5.5244193
37011_2022-10-01,5.5244193
37013_2019-08-01,2.8709669
37013_2019-09-01,2.8656206
37013_2019-10-01,2.8255234
37013_2019-11-01,2.6464219
37013_2019-12-01,2.6571145
37013_2020-01-01,2.6544659
37013_2020-02-01,2.6091132
37013_2020-03-01,2.638459
37013_2020-04-01,2.638459
37013_2020-05-01,2.6144488
37013_2020-06-01,2.5904386
37013_2020-07-01,2.5770996
37013_2020-08-01,2.6277878
37013_2020-09-01,2.651798
37013_2020-10-01,2.6491303
37013_2020-11-01,2.7051542
37013_2020-12-01,2.7531748
37013_2021-01-01,2.7529287
37013_2021-02-01,2.7263045
37013_2021-03-01,2.7156549
37013_2021-04-01,2.971246
37013_2021-05-01,2.9872205
37013_2021-06-01,3.0351439
37013_2021-07-01,3.0165069
37013_2021-08-01,3.0058572
37013_2021-09-01,3.0005324
37013_2021-10-01,2.99787
37013_2021-11-01,2.9925454
37013_2021-12-01,2.9259851
37013_2022-01-01,2.9131622
37013_2022-02-01,2.9264281
37013_2022-03-01,2.942347
37013_2022-04-01,2.9343874
37013_2022-05-01,2.9343874
37013_2022-06-01,2.9396939
37013_2022-07-01,2.9741848
37013_2022-08-01,2.9768379
37013_2022-09-01,3.0086758
37013_2022-10-01,3.0192885
37015_2019-08-01,1.0254836
37015_2019-09-01,1.0316242
37015_2019-10-01,0.99478048
37015_2019-11-01,0.99478048
37015_2019-12-01,1.0009211
37015_2020-01-01,0.97297966
37015_2020-02-01,0.98537433
37015_2020-03-01,0.94199306
37015_2020-04-01,1.0225582
37015_2020-05-01,1.0535449
37015_2020-06-01,1.0659395
37015_2020-07-01,1.0659395
37015_2020-08-01,1.0535449
37015_2020-09-01,1.0597422
37015_2020-10-01,1.0597422
37015_2020-11-01,1.0535449
37015_2020-12-01,1.0535449
37015_2021-01-01,1.0634305
37015_2021-02-01,0.9445765
37015_2021-03-01,0.95708746
37015_2021-04-01,0.98210937
37015_2021-05-01,0.97585386
37015_2021-06-01,0.97585386
37015_2021-07-01,0.95083195
37015_2021-08-01,0.96334291
37015_2021-09-01,0.96334291
37015_2021-10-01,0.96959841
37015_2021-11-01,0.98210937
37015_2021-12-01,0.99462026
37015_2022-01-01,1.0106114
37015_2022-02-01,1.023244
37015_2022-03-01,1.023244
37015_2022-04-01,1.4211723
37015_2022-05-01,1.395907
37015_2022-06-01,1.4527539
37015_2022-07-01,1.4717029
37015_2022-08-01,1.4906518
37015_2022-09-01,1.5159172
37015_2022-10-01,1.5032845
37017_2019-08-01,1.3992537
37017_2019-09-01,1.4104477
37017_2019-10-01,1.4029851
37017_2019-11-01,1.4216418
37017_2019-12-01,1.4104477
37017_2020-01-01,1.4257307
37017_2020-02-01,1.4032191
37017_2020-03-01,1.4332346
37017_2020-04-01,1.414475
37017_2020-05-01,1.4032191
37017_2020-06-01,1.4069711
37017_2020-07-01,1.5608
37017_2020-08-01,1.5758076
37017_2020-09-01,1.5908153
37017_2020-10-01,1.5758076
37017_2020-11-01,1.5457922
37017_2020-12-01,1.557048
37017_2021-01-01,1.5558752
37017_2021-02-01,1.3552393
37017_2021-03-01,1.3438824
37017_2021-04-01,1.3363113
37017_2021-05-01,1.3363113
37017_2021-06-01,1.3287401
37017_2021-07-01,1.3438824
37017_2021-08-01,1.3514537
37017_2021-09-01,1.3552393
37017_2021-10-01,1.3628104
37017_2021-11-01,1.3590249
37017_2021-12-01,1.3514537
37017_2022-01-01,1.3998482
37017_2022-02-01,1.4264036
37017_2022-03-01,1.4301972
37017_2022-04-01,1.4301972
37017_2022-05-01,1.4112291
37017_2022-06-01,1.4264036
37017_2022-07-01,1.4415781
37017_2022-08-01,1.4529591
37017_2022-09-01,1.4529591
37017_2022-10-01,1.4377846
37019_2019-08-01,6.4946523
37019_2019-09-01,6.9877558
37019_2019-10-01,7.0789261
37019_2019-11-01,7.471056
37019_2019-12-01,7.5181117
37019_2020-01-01,7.1696835
37019_2020-02-01,7.232749
37019_2020-03-01,7.2271013
37019_2020-04-01,7.2591043
37019_2020-05-01,7.268517
37019_2020-06-01,7.1932154
37019_2020-07-01,7.2722821
37019_2020-08-01,7.6647935
37019_2020-09-01,7.8746977
37019_2020-10-01,8.1429605
37019_2020-11-01,7.6845603
37019_2020-12-01,7.4633608
37019_2021-01-01,7.0583158
37019_2021-02-01,6.9953594
37019_2021-03-01,7.0448251
37019_2021-04-01,7.0637121
37019_2021-05-01,7.0322337
37019_2021-06-01,6.9701767
37019_2021-07-01,6.9216104
37019_2021-08-01,6.7525272
37019_2021-09-01,6.7129545
37019_2021-10-01,6.7111559
37019_2021-11-01,6.7921
37019_2021-12-01,6.8235779
37019_2022-01-01,6.522337
37019_2022-02-01,6.537807
37019_2022-03-01,6.5610123
37019_2022-04-01,6.6031251
37019_2022-05-01,6.5644498
37019_2022-06-01,6.8480673
37019_2022-07-01,6.9365902
37019_2022-08-01,6.942606
37019_2022-09-01,6.9529195
